CPQ ID,Account ID,CreatedDate,Product Group, X36 MRC List , X36 NRR List , X36 NPV List ,Building ID,Market,Street Address,City,State,Postal Code,Network Proximity,On Zayo Network Status
CPQ-000114,Acct-000059,10/6/16,Ethernet," $1,154.75 ", $922.00 ," $21,980.74 ",Bldg-109234,Denver,555 17th St,Denver,CO,80202,97.89,On Zayo Network
CPQ-000115,Acct-000059,10/6/16,Ethernet," $1,812.99 "," $1,383.00 "," $37,749.04 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-000116,Acct-000009,10/6/16,Ethernet," $5,931.48 ", $-   ," $40,215.35 ",Bldg-081139,Denver,3600 S Beeler St,Denver,CO,80237,780.09,On Zayo Network
CPQ-000117,Acct-000053,10/7/16,Dark Fiber - Metro, $958.42 ," $4,610.00 "," $20,126.21 ",Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network
CPQ-000117,Acct-000053,10/7/16,Dark Fiber - Metro, $958.42 ," $4,610.00 "," $20,126.21 ",Bldg-027193,Atlanta,55 Marietta St NW,Atlanta,GA,30303,110.85,On Zayo Network
CPQ-000118,Acct-000060,10/6/16,Ethernet," $1,130.20 ", $922.00 ," $25,282.93 ",Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network
CPQ-000118,Acct-000060,10/6/16,Ethernet," $1,130.20 ", $922.00 ," $25,282.93 ",Bldg-127087,Dallas,2501 S State Hwy 121 - Bldg 8,Lewisville,TX,75067,1476.12,On Zayo Network
CPQ-000119,Acct-000053,10/7/16,Dark Fiber - Metro," $1,500.24 "," $4,610.00 "," $35,177.42 ",Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network
CPQ-000119,Acct-000053,10/7/16,Dark Fiber - Metro," $1,500.24 "," $4,610.00 "," $35,177.42 ",Bldg-027193,Atlanta,55 Marietta St NW,Atlanta,GA,30303,110.85,On Zayo Network
CPQ-000120,Acct-000061,10/6/16,Ethernet," $1,326.73 ", $922.00 ," $30,697.60 ",Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-000120,Acct-000061,10/6/16,Ethernet," $1,326.73 ", $922.00 ," $30,697.60 ",Bldg-080175,Denver,9197 S Peoria St,Englewood,CO,80112,1132.82,On Zayo Network
CPQ-000121,Acct-000061,10/6/16,Ethernet," $1,326.73 ", $922.00 ," $30,697.60 ",Bldg-080175,Denver,9197 S Peoria St,Englewood,CO,80112,1132.82,On Zayo Network
CPQ-000121,Acct-000061,10/6/16,Ethernet," $1,326.73 ", $922.00 ," $30,697.60 ",Bldg-112465,Denver,10475 E 112th Ave,Henderson,CO,80640,6418.06,On Zayo Network
CPQ-000122,Acct-000061,10/6/16,Ethernet," $1,770.81 ", $922.00 ," $38,992.13 ",Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-000123,Acct-000062,10/6/16,Ethernet," $1,676.78 ", $922.00 ," $40,341.70 ",Bldg-014142,Denver,1500 Champa St,Denver,CO,80202,71.8,On Zayo Network
CPQ-000123,Acct-000062,10/6/16,Ethernet," $1,676.78 ", $922.00 ," $40,341.70 ",Bldg-136936,Dallas,850 E Collins Blvd,Richardson,TX,75081,191.28,On Zayo Network
CPQ-000124,Acct-000062,10/6/16,Ethernet," $3,950.14 ", $-   ," $84,627.58 ",Bldg-014142,Denver,1500 Champa St,Denver,CO,80202,71.8,On Zayo Network
CPQ-000124,Acct-000062,10/6/16,Ethernet," $3,950.14 ", $-   ," $84,627.58 ",Bldg-136936,Dallas,850 E Collins Blvd,Richardson,TX,75081,191.28,On Zayo Network
CPQ-000125,Acct-000018,10/6/16,Ethernet," $3,841.82 ", $922.00 ," $23,121.84 ",Bldg-409262,Dallas,1900 N Akard St,Dallas,TX,75201,805.08,Not on Zayo Network
CPQ-000126,Acct-000063,10/6/16,IP Services," $2,024.77 ", $922.00 ," $16,965.84 ",Bldg-494165,Atlanta,1226 Ponce De Leon Ave NE,Atlanta,GA,30306,166.26,Not on Zayo Network
CPQ-000127,Acct-000064,10/6/16,Ethernet," $1,558.68 ", $922.00 ," $37,988.15 ",Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network
CPQ-000128,Acct-000053,10/6/16,Wavelengths - Metro," $2,098.01 "," $2,766.00 "," $37,311.81 ",Bldg-038120,Atlanta,190 Marietta St NW,Atlanta,GA,30303,170.13,On Zayo Network
CPQ-000128,Acct-000053,10/6/16,Wavelengths - Metro," $2,098.01 "," $2,766.00 "," $37,311.81 ",Bldg-038101,Atlanta,1500 Southpoint Dr,Forest Park,GA,30297,178.15,On Zayo Network
CPQ-000129,Acct-000013,10/6/16,Ethernet, $563.66 , $461.00 ," $9,159.72 ",Bldg-058749,Atlanta,3390 Peachtree Rd NE,Atlanta,GA,30326,91.46,On Zayo Network
CPQ-000130,Acct-000014,10/6/16,Wavelengths - Long Haul," $2,814.31 "," $2,858.20 ", $-   ,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-000131,Acct-000064,10/6/16,Ethernet," $3,484.40 ", $-   ," $67,855.71 ",Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network
CPQ-000132,Acct-000055,10/7/16,Wavelengths - Long Haul," $2,251.63 "," $2,479.16 ", $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-000132,Acct-000055,10/7/16,Wavelengths - Long Haul," $2,251.63 "," $2,479.16 ", $-   ,Bldg-037367,Atlanta,2525 Westside Pkwy,Alpharetta,GA,30004,1580.14,On Zayo Network
CPQ-000133,Acct-000055,10/7/16,Ethernet," $1,573.39 ", $826.39 ," $10,894.27 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-000133,Acct-000055,10/7/16,Ethernet," $1,573.39 ", $826.39 ," $10,894.27 ",Bldg-483670,Dallas,2900 W Plano Pkwy,Plano,TX,75075,389.2,Not on Zayo Network
CPQ-000134,Acct-000055,10/7/16,Wavelengths - Metro," $2,274.63 "," $1,239.58 "," $21,570.12 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-000134,Acct-000055,10/7/16,Wavelengths - Metro," $2,274.63 "," $1,239.58 "," $21,570.12 ",Bldg-349216,Dallas,601 Data Dr,Plano,TX,75075,773.88,Not on Zayo Network
CPQ-000135,Acct-000055,10/7/16,Ethernet," $1,487.93 ", $826.39 ," $10,894.33 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-000135,Acct-000055,10/7/16,Ethernet," $1,487.93 ", $826.39 ," $10,894.33 ",Bldg-483670,Dallas,2900 W Plano Pkwy,Plano,TX,75075,389.2,Not on Zayo Network
CPQ-000136,Acct-000065,10/6/16,IP Services," $1,688.36 ", $922.00 ," $16,602.42 ",Bldg-116470,Dallas,901 Main St,Dallas,TX,75202,79.07,On Zayo Network
CPQ-000137,Acct-000055,10/7/16,Wavelengths - Metro," $1,952.57 "," $1,239.58 "," $19,369.45 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-000137,Acct-000055,10/7/16,Wavelengths - Metro," $1,952.57 "," $1,239.58 "," $19,369.45 ",Bldg-483670,Dallas,2900 W Plano Pkwy,Plano,TX,75075,389.2,Not on Zayo Network
CPQ-000138,Acct-000065,10/6/16,IP Services," $1,688.36 ", $922.00 ," $16,602.42 ",Bldg-116470,Dallas,901 Main St,Dallas,TX,75202,79.07,On Zayo Network
CPQ-000139,Acct-000065,10/6/16,IP Services," $1,688.36 ", $922.00 ," $16,602.42 ",Bldg-116470,Dallas,901 Main St,Dallas,TX,75202,79.07,On Zayo Network
CPQ-000140,Acct-000055,10/7/16,Wavelengths - Metro," $2,038.03 "," $1,239.58 "," $19,369.62 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-000140,Acct-000055,10/7/16,Wavelengths - Metro," $2,038.03 "," $1,239.58 "," $19,369.62 ",Bldg-483670,Dallas,2900 W Plano Pkwy,Plano,TX,75075,389.2,Not on Zayo Network
CPQ-000141,Acct-000065,10/6/16,IP Services," $2,109.81 ", $922.00 ," $53,190.88 ",Bldg-116470,Dallas,901 Main St,Dallas,TX,75202,79.07,On Zayo Network
CPQ-000142,Acct-000065,10/6/16,IP Services," $2,109.81 ", $922.00 ," $53,190.88 ",Bldg-116470,Dallas,901 Main St,Dallas,TX,75202,79.07,On Zayo Network
CPQ-000143,Acct-000065,10/6/16,IP Services," $1,971.79 ", $922.00 ," $24,411.23 ",Bldg-116470,Dallas,901 Main St,Dallas,TX,75202,79.07,On Zayo Network
CPQ-000144,Acct-000060,10/6/16,Ethernet," $1,277.06 ", $922.00 ," $24,488.70 ",Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network
CPQ-000144,Acct-000060,10/6/16,Ethernet," $1,277.06 ", $922.00 ," $24,488.70 ",Bldg-122519,Dallas,2501 S State Hwy 121 - Bldg 3,Lewisville,TX,75067,360.16,On Zayo Network
CPQ-000145,Acct-000013,10/6/16,SONET, $440.84 , $922.00 ," $13,044.81 ",Bldg-108724,Denver,24055 E 6th Ave,Aurora,CO,80018,220.76,On Zayo Network
CPQ-000146,Acct-000060,10/6/16,Ethernet," $1,277.06 ", $922.00 ," $23,869.52 ",Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network
CPQ-000146,Acct-000060,10/6/16,Ethernet," $1,277.06 ", $922.00 ," $23,869.52 ",Bldg-122519,Dallas,2501 S State Hwy 121 - Bldg 3,Lewisville,TX,75067,360.16,On Zayo Network
CPQ-000147,Acct-000013,10/7/16,Wavelengths - Metro," $1,927.90 "," $2,766.00 "," $30,605.83 ",Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
CPQ-000147,Acct-000013,10/7/16,Wavelengths - Metro," $1,927.90 "," $2,766.00 "," $30,605.83 ",Bldg-036879,Atlanta,4000 Highlands Pkwy SE,Smyrna,GA,30082,188.62,On Zayo Network
CPQ-000148,Acct-000052,10/6/16,IP Services," $4,163.40 "," $4,610.00 "," $51,376.07 ",Bldg-366026,Dallas,901 W Yellow Jacket Ln,Rockwall,TX,75087,1027,Not on Zayo Network
CPQ-000149,Acct-000052,10/6/16,IP Services," $5,359.03 ", $922.00 ," $75,882.09 ",Bldg-366026,Dallas,901 W Yellow Jacket Ln,Rockwall,TX,75087,1027,Not on Zayo Network
CPQ-000150,Acct-000066,10/7/16,IP Services," $3,092.68 ", $922.00 ," $29,663.56 ",Bldg-494111,Dallas,900 9th Ave,Fort Worth,TX,76104,1092.62,Not on Zayo Network
CPQ-000151,Acct-000067,10/6/16,Ethernet, $910.48 , $461.00 ," $18,060.23 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-000152,Acct-000066,10/7/16,IP Services," $3,092.68 ", $922.00 ," $29,663.56 ",Bldg-494111,Dallas,900 9th Ave,Fort Worth,TX,76104,1092.62,Not on Zayo Network
CPQ-000153,Acct-000066,10/7/16,IP Services," $2,342.03 ", $922.00 ," $22,681.91 ",Bldg-159053,Dallas,7777 Forest Ln,Dallas,TX,75230,243.09,Not on Zayo Network
CPQ-000154,Acct-000066,10/7/16,IP Services," $2,742.95 ", $922.00 ," $33,727.70 ",Bldg-159053,Dallas,7777 Forest Ln,Dallas,TX,75230,243.09,Not on Zayo Network
CPQ-000155,Acct-000066,10/7/16,IP Services," $1,602.89 ", $922.00 ," $15,807.34 ",Bldg-158872,Denver,501 E Hampden Ave,Englewood,CO,80113,234.92,Not on Zayo Network
CPQ-000156,Acct-000066,10/7/16,IP Services," $2,742.95 ", $922.00 ," $47,217.10 ",Bldg-158872,Denver,501 E Hampden Ave,Englewood,CO,80113,234.92,Not on Zayo Network
CPQ-000157,Acct-000066,10/7/16,IP Services," $2,288.90 ", $922.00 ," $22,187.81 ",Bldg-159052,Dallas,3901 W 15th St,Plano,TX,75075,433.94,Not on Zayo Network
CPQ-000158,Acct-000066,10/7/16,IP Services," $2,086.02 ", $922.00 ," $20,300.80 ",Bldg-158871,Denver,900 Potomac St,Aurora,CO,80011,461.92,Not on Zayo Network
CPQ-000159,Acct-000066,10/7/16,IP Services," $2,742.95 ", $922.00 ," $34,697.25 ",Bldg-159052,Dallas,3901 W 15th St,Plano,TX,75075,433.94,Not on Zayo Network
CPQ-000160,Acct-000066,10/7/16,IP Services," $2,742.95 ", $922.00 ," $38,399.94 ",Bldg-158871,Denver,900 Potomac St,Aurora,CO,80011,461.92,Not on Zayo Network
CPQ-000161,Acct-000066,10/7/16,IP Services," $3,245.44 ", $922.00 ," $31,084.32 ",Bldg-158866,Denver,1719 E 19th Ave,Denver,CO,80218,1248.15,Not on Zayo Network
CPQ-000162,Acct-000066,10/7/16,IP Services," $3,108.81 ", $922.00 ," $29,813.54 ",Bldg-158867,Denver,4567 E 9th Ave,Denver,CO,80220,1572.16,Not on Zayo Network
CPQ-000163,Acct-000066,10/7/16,IP Services," $3,245.44 ", $922.00 ," $31,084.32 ",Bldg-158866,Denver,1719 E 19th Ave,Denver,CO,80218,1248.15,Not on Zayo Network
CPQ-000164,Acct-000066,10/7/16,IP Services," $3,108.81 ", $922.00 ," $29,813.54 ",Bldg-158867,Denver,4567 E 9th Ave,Denver,CO,80220,1572.16,Not on Zayo Network
CPQ-000165,Acct-000066,10/7/16,IP Services," $1,600.79 ", $922.00 ," $15,787.94 ",Bldg-116557,Dallas,6750 N MacArthur Blvd,Irving,TX,75039,1037.51,On Zayo Network
CPQ-000166,Acct-000066,10/7/16,IP Services," $2,742.95 ", $922.00 ," $47,255.37 ",Bldg-116557,Dallas,6750 N MacArthur Blvd,Irving,TX,75039,1037.51,On Zayo Network
CPQ-000167,Acct-000009,10/6/16,Wavelengths - Metro, $919.33 ," $2,766.00 "," $15,184.22 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-000167,Acct-000009,10/6/16,Wavelengths - Metro, $919.33 ," $2,766.00 "," $15,184.22 ",Bldg-060322,Atlanta,6120 Powers Ferry Rd,Atlanta,GA,30339,299.34,On Zayo Network
CPQ-000168,Acct-000068,10/6/16,Ethernet," $1,387.64 ", $922.00 ," $15,609.48 ",Bldg-137115,Denver,55 Inverness Dr E,Englewood,CO,80112,24.02,Not on Zayo Network
CPQ-000169,Acct-000034,10/7/16,Ethernet, $898.21 , $922.00 ," $6,989.17 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-000169,Acct-000034,10/7/16,Ethernet, $898.21 , $922.00 ," $6,989.17 ",Bldg-233683,Atlanta,48 Perimeter Ctr E,Atlanta,GA,30346,2489.13,Not on Zayo Network
CPQ-000170,Acct-000052,10/6/16,IP Services," $5,359.03 ", $922.00 ," $75,882.09 ",Bldg-366026,Dallas,901 W Yellow Jacket Ln,Rockwall,TX,75087,1027,Not on Zayo Network
CPQ-000171,Acct-000052,10/6/16,IP Services," $2,957.87 ", $922.00 ," $24,369.92 ",Bldg-366026,Dallas,901 W Yellow Jacket Ln,Rockwall,TX,75087,1027,Not on Zayo Network
CPQ-000172,Acct-000034,10/7/16,Ethernet, $898.21 , $922.00 ," $6,989.17 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-000172,Acct-000034,10/7/16,Ethernet, $898.21 , $922.00 ," $6,989.17 ",Bldg-233683,Atlanta,48 Perimeter Ctr E,Atlanta,GA,30346,2489.13,Not on Zayo Network
CPQ-000173,Acct-000052,10/6/16,IP Services," $4,163.40 "," $4,610.00 "," $51,376.07 ",Bldg-366026,Dallas,901 W Yellow Jacket Ln,Rockwall,TX,75087,1027,Not on Zayo Network
CPQ-000174,Acct-000069,10/7/16,Ethernet," $1,277.06 ", $922.00 ," $23,869.52 ",Bldg-015168,Denver,1850 Pearl St,Denver,CO,80203,103.07,On Zayo Network
CPQ-000174,Acct-000069,10/7/16,Ethernet," $1,277.06 ", $922.00 ," $23,869.52 ",Bldg-116603,Denver,1512 Larimer St,Denver,CO,80202,115.29,On Zayo Network
CPQ-000175,Acct-000019,10/7/16,Ethernet," $1,712.56 "," $2,305.00 "," $19,848.83 ",Bldg-237365,Atlanta,562 Concord Rd SE,Smyrna,GA,30082,5343.13,Not on Zayo Network
CPQ-000176,Acct-000070,10/7/16,IP Services, $879.31 , $922.00 ," $19,289.44 ",Bldg-124655,Denver,1000 Chopper Cir,Denver,CO,80204,441.11,On Zayo Network
CPQ-000177,Acct-000070,10/7/16,IP Services," $2,366.15 ", $922.00 ," $60,253.13 ",Bldg-124655,Denver,1000 Chopper Cir,Denver,CO,80204,441.11,On Zayo Network
CPQ-000178,Acct-000071,10/7/16,IP Services," $2,641.46 ", $922.00 ," $57,151.51 ",Bldg-115566,Atlanta,1691 Phoenix Blvd,Atlanta,GA,30349,248.94,On Zayo Network
CPQ-000179,Acct-000044,10/7/16,IP Services, $791.38 , $922.00 ," $13,665.14 ",Bldg-116600,Denver,450 E 17th Ave,Denver,CO,80203,103.99,On Zayo Network
CPQ-000180,Acct-000072,10/7/16,Ethernet," $1,318.72 "," $1,383.00 "," $18,090.77 ",Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-000180,Acct-000072,10/7/16,Ethernet," $1,318.72 "," $1,383.00 "," $18,090.77 ",Bldg-138309,Dallas,5720 Lyndon B Johnson Fwy,Dallas,TX,75240,846.21,On Zayo Network
CPQ-000181,Acct-000073,10/7/16,Ethernet," $1,028.75 ", $461.00 ," $11,920.56 ",Bldg-054666,Atlanta,1201 W Peachtree St NE,Atlanta,GA,30309,159.56,On Zayo Network
CPQ-000182,Acct-000063,10/7/16,Ethernet," $2,215.67 ", $922.00 ," $13,715.62 ",Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
CPQ-000182,Acct-000063,10/7/16,Ethernet," $2,215.67 ", $922.00 ," $13,715.62 ",Bldg-494227,Atlanta,2160 Satellite Blvd,Duluth,GA,30097,798.62,Not on Zayo Network
CPQ-000183,Acct-000063,10/7/16,Ethernet," $2,215.67 ", $922.00 ," $13,715.62 ",Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
CPQ-000183,Acct-000063,10/7/16,Ethernet," $2,215.67 ", $922.00 ," $13,715.62 ",Bldg-494227,Atlanta,2160 Satellite Blvd,Duluth,GA,30097,798.62,Not on Zayo Network
CPQ-000184,Acct-000063,10/7/16,Ethernet," $2,215.67 ", $922.00 ," $13,715.62 ",Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
CPQ-000184,Acct-000063,10/7/16,Ethernet," $2,215.67 ", $922.00 ," $13,715.62 ",Bldg-494227,Atlanta,2160 Satellite Blvd,Duluth,GA,30097,798.62,Not on Zayo Network
CPQ-000185,Acct-000013,10/7/16,Ethernet," $1,742.41 ", $461.00 ," $12,263.23 ",Bldg-494229,Denver,1600 Wewatta St,Denver,CO,80202,327.68,Not on Zayo Network
CPQ-000186,Acct-000016,10/7/16,Ethernet," $4,247.53 ", $922.00 ," $36,253.97 ",Bldg-409262,Dallas,1900 N Akard St,Dallas,TX,75201,805.08,Not on Zayo Network
CPQ-000187,Acct-000074,10/7/16,Ethernet," $1,629.43 ", $461.00 ," $11,497.20 ",Bldg-494291,Dallas,11819 Webb Chapel Rd,Dallas,TX,75234,473.17,Not on Zayo Network
CPQ-000188,Acct-000019,10/10/16,Ethernet," $1,839.86 "," $1,844.00 "," $150,854.27 ",Bldg-038123,Atlanta,Coca Cola Plaza,Atlanta,GA,30313,370.49,On Zayo Network
CPQ-000189,Acct-000075,10/10/16,IP Services," $1,132.33 "," $1,844.00 "," $78,181.23 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-000190,Acct-000019,10/10/16,Ethernet," $1,194.34 ", $922.00 ," $27,050.13 ",Bldg-014142,Denver,1500 Champa St,Denver,CO,80202,71.8,On Zayo Network
CPQ-000191,Acct-000013,10/7/16,Ethernet," $2,020.35 ", $461.00 ," $14,147.71 ",Bldg-484283,Denver,555 Zang St,Denver,CO,80228,658.36,Not on Zayo Network
CPQ-000192,Acct-000076,10/7/16,zColo, $-   , $-   , $-   ,Bldg-014142,Denver,1500 Champa St,Denver,CO,80202,71.8,On Zayo Network
CPQ-000193,Acct-000013,10/7/16,Ethernet," $2,066.41 ", $922.00 ," $14,909.52 ",Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-000193,Acct-000013,10/7/16,Ethernet," $2,066.41 ", $922.00 ," $14,909.52 ",Bldg-484283,Denver,555 Zang St,Denver,CO,80228,658.36,Not on Zayo Network
CPQ-000194,Acct-000077,10/10/16,Ethernet," $1,016.45 ", $922.00 ," $18,036.79 ",Bldg-038198,Atlanta,3500 Lenox Rd NE,Atlanta,GA,30326,542.64,On Zayo Network
CPQ-000195,Acct-000013,10/10/16,Ethernet, $905.29 , $461.00 ," $19,555.58 ",Bldg-054666,Atlanta,1201 W Peachtree St NE,Atlanta,GA,30309,159.56,On Zayo Network
CPQ-000196,Acct-000078,10/7/16,Ethernet, $976.56 , $922.00 ," $23,263.81 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-000196,Acct-000078,10/7/16,Ethernet, $976.56 , $922.00 ," $23,263.81 ",Bldg-015168,Denver,1850 Pearl St,Denver,CO,80203,103.07,On Zayo Network
CPQ-000197,Acct-000079,10/10/16,Wavelengths - Long Haul," $3,361.24 "," $2,927.35 ", $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-000198,Acct-000077,10/10/16,Ethernet," $1,016.45 ", $922.00 ," $18,036.79 ",Bldg-038198,Atlanta,3500 Lenox Rd NE,Atlanta,GA,30326,542.64,On Zayo Network
CPQ-000199,Acct-000079,10/7/16,Ethernet," $1,812.99 "," $1,383.00 "," $30,414.14 ",Bldg-014141,Denver,4300 Brighton Blvd,Denver,CO,80216,247,On Zayo Network
CPQ-000199,Acct-000079,10/7/16,Ethernet," $1,812.99 "," $1,383.00 "," $30,414.14 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-000200,Acct-000079,10/7/16,Ethernet," $1,022.66 ", $922.00 ," $19,083.04 ",Bldg-014141,Denver,4300 Brighton Blvd,Denver,CO,80216,247,On Zayo Network
CPQ-000200,Acct-000079,10/7/16,Ethernet," $1,022.66 ", $922.00 ," $19,083.04 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-000201,Acct-000079,10/7/16,Ethernet," $1,223.77 ", $922.00 ," $23,810.09 ",Bldg-014141,Denver,4300 Brighton Blvd,Denver,CO,80216,247,On Zayo Network
CPQ-000201,Acct-000079,10/7/16,Ethernet," $1,223.77 ", $922.00 ," $23,810.09 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-000202,Acct-000025,10/10/16,Wavelengths - Metro," $4,456.88 "," $3,042.60 "," $41,746.97 ",Bldg-014640,Dallas,3180 Irving Blvd,Dallas,TX,75247,297.58,On Zayo Network
CPQ-000202,Acct-000025,10/10/16,Wavelengths - Metro," $4,456.88 "," $3,042.60 "," $41,746.97 ",Bldg-388719,Dallas,1918 N Olive St,Dallas,TX,75201,391.7,Not on Zayo Network
CPQ-000203,Acct-000080,10/7/16,Ethernet," $3,176.55 ", $922.00 ," $21,466.67 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-000204,Acct-000081,10/10/16,IP Services," $6,139.35 ", $922.00 ," $57,999.83 ",Bldg-388392,Denver,1460 S Holly St,Denver,CO,80222,2803.12,Not on Zayo Network
CPQ-000205,Acct-000019,10/10/16,Ethernet," $2,575.28 "," $2,305.00 "," $152,563.64 ",Bldg-038123,Atlanta,Coca Cola Plaza,Atlanta,GA,30313,370.49,On Zayo Network
CPQ-000205,Acct-000019,10/10/16,Ethernet," $2,575.28 "," $2,305.00 "," $152,563.64 ",Bldg-488189,Atlanta,303 Peachtree Center Ave NE,Atlanta,GA,30303,1180.52,Not on Zayo Network
CPQ-000206,Acct-000043,10/7/16,Ethernet," $2,972.24 ", $922.00 ," $21,051.15 ",Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
CPQ-000206,Acct-000043,10/7/16,Ethernet," $2,972.24 ", $922.00 ," $21,051.15 ",Bldg-495907,Atlanta,40 Technology Pkwy S,Peachtree Corners,GA,30092,900.01,Not on Zayo Network
CPQ-000207,Acct-000009,10/10/16,Ethernet," $1,136.31 ", $922.00 ," $30,291.84 ",Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-000208,Acct-000019,10/10/16,Wavelengths - Long Haul," $2,567.80 "," $3,227.00 ", $-   ,Bldg-038123,Atlanta,Coca Cola Plaza,Atlanta,GA,30313,370.49,On Zayo Network
CPQ-000209,Acct-000053,10/10/16,Wavelengths - Metro," $1,472.58 "," $2,766.00 "," $25,973.05 ",Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-000209,Acct-000053,10/10/16,Wavelengths - Metro," $1,472.58 "," $2,766.00 "," $25,973.05 ",Bldg-118939,Dallas,1000 Belleview St,Dallas,TX,75215,1725.91,On Zayo Network
CPQ-000210,Acct-000082,10/10/16,Ethernet," $5,830.17 ", $922.00 ," $39,781.27 ",Bldg-496033,Dallas,2611 Regent Blvd,Irving,TX,75063,,Not on Zayo Network
CPQ-000211,Acct-000082,10/10/16,Ethernet," $5,830.17 ", $922.00 ," $39,781.27 ",Bldg-496033,Dallas,2611 Regent Blvd,Irving,TX,75063,,Not on Zayo Network
CPQ-000212,Acct-000082,10/10/16,Ethernet," $5,830.17 ", $922.00 ," $39,781.27 ",Bldg-496033,Dallas,2611 Regent Blvd,Irving,TX,75063,,Not on Zayo Network
CPQ-000213,Acct-000053,10/10/16,Wavelengths - Metro," $1,103.06 "," $2,766.00 "," $21,559.76 ",Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-000213,Acct-000053,10/10/16,Wavelengths - Metro," $1,103.06 "," $2,766.00 "," $21,559.76 ",Bldg-118939,Dallas,1000 Belleview St,Dallas,TX,75215,1725.91,On Zayo Network
CPQ-000214,Acct-000082,10/10/16,Ethernet," $5,830.17 ", $922.00 ," $39,781.27 ",Bldg-496033,Dallas,2611 Regent Blvd,Irving,TX,75063,,Not on Zayo Network
CPQ-000215,Acct-000082,10/10/16,Ethernet," $5,830.17 ", $922.00 ," $39,781.27 ",Bldg-496033,Dallas,2611 Regent Blvd,Irving,TX,75063,,Not on Zayo Network
CPQ-000216,Acct-000083,10/7/16,zColo," $1,543.44 "," $2,295.78 "," $38,848.63 ",Bldg-120678,Dallas,6606 Lyndon B Johnson Fwy,Dallas,TX,75240,601.38,On Zayo Network
